candidate_id,ref,hebrew_phrase,hebrew_token,proposed_values,evidence_source_id,evidence_note,confidence,current_status,what_to_check,recommended_default_decision,yossi_decision,yossi_notes,safety_warning
p2_std_050,Bereishis 2:14,וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_051,Bereishis 2:14,הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_052,Bereishis 2:14,וְהַנָּהָר הָרְבִיעִי הוּא פְרָת,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_053,Bereishis 2:15,וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_054,Bereishis 2:15,וַיַּנִּחֵהוּ בְגַן עֵדֶן,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_055,Bereishis 2:15,לְעָבְדָהּ וּלְשָׁמְרָהּ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_056,Bereishis 2:16,וַיְצַו יְהוָה אֱלֹהִים,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_057,Bereishis 2:16,עַל הָאָדָם לֵאמֹר,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_058,Bereishis 2:16,מִכֹּל עֵץ הַגָּן,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_059,Bereishis 2:16,אָכֹל תֹּאכֵל,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_060,Bereishis 2:17,וּמֵעֵץ הַדַּעַת טוֹב וָרָע,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_061,Bereishis 2:17,לֹא תֹאכַל מִמֶּנּוּ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_062,Bereishis 2:17,כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_063,Bereishis 2:17,מוֹת תָּמוּת,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_064,Bereishis 2:18,וַיֹּאמֶר יְהוָה אֱלֹהִים,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_065,Bereishis 2:18,לֹא טוֹב,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_066,Bereishis 2:18,הֱיוֹת הָאָדָם לְבַדּוֹ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_067,Bereishis 2:18,אֶעֱשֶׂה לּוֹ עֵזֶר כְּנֶגְדּוֹ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_068,Bereishis 2:19,וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_069,Bereishis 2:19,כָּל חַיַּת הַשָּׂדֶה,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_070,Bereishis 2:19,וְאֵת כָּל עוֹף הַשָּׁמַיִם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_071,Bereishis 2:19,וַיָּבֵא אֶל הָאָדָם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_072,Bereishis 2:19,לִרְאוֹת מַה יִּקְרָא לוֹ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_073,Bereishis 2:19,וְכֹל אֲשֶׁר יִקְרָא לוֹ הָאָדָם נֶפֶשׁ חַיָּה,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_074,Bereishis 2:19,הוּא שְׁמוֹ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_075,Bereishis 2:20,וַיִּקְרָא הָאָדָם שֵׁמוֹת,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_076,Bereishis 2:20,לְכָל הַבְּהֵמָה וּלְעוֹף הַשָּׁמַיִם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_077,Bereishis 2:20,וּלְכֹל חַיַּת הַשָּׂדֶה,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_078,Bereishis 2:20,וּלְאָדָם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_079,Bereishis 2:20,לֹא מָצָא עֵזֶר כְּנֶגְדּוֹ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_080,Bereishis 2:21,וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_081,Bereishis 2:21,וַיִּישָׁן,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_082,Bereishis 2:21,וַיִּקַּח אַחַת מִצַּלְעֹתָיו,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_083,Bereishis 2:21,וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_084,Bereishis 2:22,וַיִּבֶן יְהוָה אֱלֹהִים,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_085,Bereishis 2:22,אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_086,Bereishis 2:22,לְאִשָּׁה,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_087,Bereishis 2:22,וַיְבִאֶהָ אֶל הָאָדָם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_088,Bereishis 2:23,וַיֹּאמֶר הָאָדָם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_089,Bereishis 2:23,זֹאת הַפַּעַם,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_090,Bereishis 2:23,עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_091,Bereishis 2:23,לְזֹאת יִקָּרֵא אִשָּׁה,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_092,Bereishis 2:23,כִּי מֵאִישׁ לֻקֳחָה זֹּאת,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_093,Bereishis 2:24,עַל כֵּן יַעֲזָב אִישׁ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_094,Bereishis 2:24,אֶת אָבִיו וְאֶת אִמּוֹ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_095,Bereishis 2:24,וְדָבַק בְּאִשְׁתּוֹ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_096,Bereishis 2:24,וְהָיוּ לְבָשָׂר אֶחָד,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_097,Bereishis 2:25,וַיִּהְיוּ שְׁנֵיהֶם עֲרוּמִּים,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_std_098,Bereishis 2:25,הָאָדָם וְאִשְׁתּוֹ,,proposed_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Perek 2 Gate 1 phrase-level standards candidate copied from verified source-to-skill row for Yossi enrichment review only.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Phrase-Level Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
