candidate_id,ref,hebrew_phrase,hebrew_token,proposed_values,evidence_source_id,evidence_note,confidence,current_status,what_to_check,recommended_default_decision,yossi_decision,yossi_notes,safety_warning
p2_morph_082,Bereishis 2:7,וַיִּיצֶר יְהוָה אֱלֹהִים אֶת הָאָדָם,אֶת,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_083,Bereishis 2:7,וַיִּיצֶר יְהוָה אֱלֹהִים אֶת הָאָדָם,הָאָדָם,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_084,Bereishis 2:7,עָפָר מִן הָאֲדָמָה,עָפָר,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_085,Bereishis 2:7,עָפָר מִן הָאֲדָמָה,מִן,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_086,Bereishis 2:7,עָפָר מִן הָאֲדָמָה,הָאֲדָמָה,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_087,Bereishis 2:7,וַיִּפַּח בְּאַפָּיו נִשְׁמַת חַיִּים,וַיִּפַּח,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_088,Bereishis 2:7,וַיִּפַּח בְּאַפָּיו נִשְׁמַת חַיִּים,בְּאַפָּיו,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_089,Bereishis 2:7,וַיִּפַּח בְּאַפָּיו נִשְׁמַת חַיִּים,נִשְׁמַת,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_090,Bereishis 2:7,וַיִּפַּח בְּאַפָּיו נִשְׁמַת חַיִּים,חַיִּים,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_091,Bereishis 2:7,וַיְהִי הָאָדָם לְנֶפֶשׁ חַיָּה,וַיְהִי,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_092,Bereishis 2:7,וַיְהִי הָאָדָם לְנֶפֶשׁ חַיָּה,הָאָדָם,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_093,Bereishis 2:7,וַיְהִי הָאָדָם לְנֶפֶשׁ חַיָּה,לְנֶפֶשׁ,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_094,Bereishis 2:7,וַיְהִי הָאָדָם לְנֶפֶשׁ חַיָּה,חַיָּה,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_095,Bereishis 2:8,וַיִּטַּע יְהוָה אֱלֹהִים,וַיִּטַּע,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_096,Bereishis 2:8,וַיִּטַּע יְהוָה אֱלֹהִים,יְהוָה,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_097,Bereishis 2:8,וַיִּטַּע יְהוָה אֱלֹהִים,אֱלֹהִים,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_098,Bereishis 2:8,גַּן בְּעֵדֶן מִקֶּדֶם,גַּן,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_099,Bereishis 2:8,גַּן בְּעֵדֶן מִקֶּדֶם,בְּעֵדֶן,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_100,Bereishis 2:8,גַּן בְּעֵדֶן מִקֶּדֶם,מִקֶּדֶם,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_101,Bereishis 2:8,וַיָּשֶׂם שָׁם,וַיָּשֶׂם,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_102,Bereishis 2:8,וַיָּשֶׂם שָׁם,שָׁם,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_103,Bereishis 2:8,אֶת הָאָדָם אֲשֶׁר יָצָר,אֶת,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_104,Bereishis 2:8,אֶת הָאָדָם אֲשֶׁר יָצָר,הָאָדָם,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_105,Bereishis 2:8,אֶת הָאָדָם אֲשֶׁר יָצָר,אֲשֶׁר,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_106,Bereishis 2:8,אֶת הָאָדָם אֲשֶׁר יָצָר,יָצָר,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_107,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,וַיַּצְמַח,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_108,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,יְהוָה,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_109,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,אֱלֹהִים,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_110,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,מִן,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_111,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,הָאֲדָמָה,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_112,Bereishis 2:9,כׇּל עֵץ,כׇּל,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_113,Bereishis 2:9,כׇּל עֵץ,עֵץ,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_114,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,נֶחְמָד,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_115,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,לְמַרְאֶה,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_116,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,וְטוֹב,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_117,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,לְמַאֲכָל,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_118,Bereishis 2:9,וְעֵץ הַחַיִּים,וְעֵץ,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_119,Bereishis 2:9,וְעֵץ הַחַיִּים,הַחַיִּים,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_120,Bereishis 2:9,בְּתוֹךְ הַגָּן,בְּתוֹךְ,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_121,Bereishis 2:9,בְּתוֹךְ הַגָּן,הַגָּן,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_122,Bereishis 2:9,וְעֵץ הַדַּעַת טוֹב וָרָע,וְעֵץ,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_123,Bereishis 2:9,וְעֵץ הַדַּעַת טוֹב וָרָע,הַדַּעַת,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_124,Bereishis 2:9,וְעֵץ הַדַּעַת טוֹב וָרָע,טוֹב,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_125,Bereishis 2:9,וְעֵץ הַדַּעַת טוֹב וָרָע,וָרָע,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_126,Bereishis 2:10,וְנָהָר יֹצֵא מֵעֵדֶן,וְנָהָר,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_127,Bereishis 2:10,וְנָהָר יֹצֵא מֵעֵדֶן,יֹצֵא,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_128,Bereishis 2:10,וְנָהָר יֹצֵא מֵעֵדֶן,מֵעֵדֶן,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_129,Bereishis 2:10,לְהַשְׁקוֹת אֶת הַגָּן,לְהַשְׁקוֹת,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_morph_130,Bereishis 2:10,לְהַשְׁקוֹת אֶת הַגָּן,אֶת,proposed_part_of_speech=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-level morphology candidate created from verified Perek 2 source row; no morphology claim is approved before Yossi review.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Morphology Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
