candidate_id,ref,hebrew_phrase,hebrew_token,proposed_values,evidence_source_id,evidence_note,confidence,current_status,what_to_check,recommended_default_decision,yossi_decision,yossi_notes,safety_warning
p2_vocab_073,Bereishis 2:6,וְאֵד יַעֲלֶה מִן הָאָרֶץ,הָאָרֶץ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_074,Bereishis 2:6,וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה,וְהִשְׁקָה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_075,Bereishis 2:6,וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה,אֶת,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_076,Bereishis 2:6,וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה,כׇּל,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_077,Bereishis 2:6,וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה,פְּנֵי,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_078,Bereishis 2:6,וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה,הָאֲדָמָה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_079,Bereishis 2:7,וַיִּיצֶר יְהוָה אֱלֹהִים אֶת הָאָדָם,וַיִּיצֶר,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_080,Bereishis 2:7,וַיִּיצֶר יְהוָה אֱלֹהִים אֶת הָאָדָם,יְהוָה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_081,Bereishis 2:7,וַיִּיצֶר יְהוָה אֱלֹהִים אֶת הָאָדָם,אֱלֹהִים,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_082,Bereishis 2:7,וַיִּיצֶר יְהוָה אֱלֹהִים אֶת הָאָדָם,אֶת,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_083,Bereishis 2:7,וַיִּיצֶר יְהוָה אֱלֹהִים אֶת הָאָדָם,הָאָדָם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_084,Bereishis 2:7,עָפָר מִן הָאֲדָמָה,עָפָר,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_085,Bereishis 2:7,עָפָר מִן הָאֲדָמָה,מִן,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_086,Bereishis 2:7,עָפָר מִן הָאֲדָמָה,הָאֲדָמָה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_087,Bereishis 2:7,וַיִּפַּח בְּאַפָּיו נִשְׁמַת חַיִּים,וַיִּפַּח,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_088,Bereishis 2:7,וַיִּפַּח בְּאַפָּיו נִשְׁמַת חַיִּים,בְּאַפָּיו,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_089,Bereishis 2:7,וַיִּפַּח בְּאַפָּיו נִשְׁמַת חַיִּים,נִשְׁמַת,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_090,Bereishis 2:7,וַיִּפַּח בְּאַפָּיו נִשְׁמַת חַיִּים,חַיִּים,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_091,Bereishis 2:7,וַיְהִי הָאָדָם לְנֶפֶשׁ חַיָּה,וַיְהִי,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_092,Bereishis 2:7,וַיְהִי הָאָדָם לְנֶפֶשׁ חַיָּה,הָאָדָם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_093,Bereishis 2:7,וַיְהִי הָאָדָם לְנֶפֶשׁ חַיָּה,לְנֶפֶשׁ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_094,Bereishis 2:7,וַיְהִי הָאָדָם לְנֶפֶשׁ חַיָּה,חַיָּה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_095,Bereishis 2:8,וַיִּטַּע יְהוָה אֱלֹהִים,וַיִּטַּע,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_096,Bereishis 2:8,וַיִּטַּע יְהוָה אֱלֹהִים,יְהוָה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_097,Bereishis 2:8,וַיִּטַּע יְהוָה אֱלֹהִים,אֱלֹהִים,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_098,Bereishis 2:8,גַּן בְּעֵדֶן מִקֶּדֶם,גַּן,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_099,Bereishis 2:8,גַּן בְּעֵדֶן מִקֶּדֶם,בְּעֵדֶן,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_100,Bereishis 2:8,גַּן בְּעֵדֶן מִקֶּדֶם,מִקֶּדֶם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_101,Bereishis 2:8,וַיָּשֶׂם שָׁם,וַיָּשֶׂם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_102,Bereishis 2:8,וַיָּשֶׂם שָׁם,שָׁם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_103,Bereishis 2:8,אֶת הָאָדָם אֲשֶׁר יָצָר,אֶת,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_104,Bereishis 2:8,אֶת הָאָדָם אֲשֶׁר יָצָר,הָאָדָם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_105,Bereishis 2:8,אֶת הָאָדָם אֲשֶׁר יָצָר,אֲשֶׁר,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_106,Bereishis 2:8,אֶת הָאָדָם אֲשֶׁר יָצָר,יָצָר,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_107,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,וַיַּצְמַח,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_108,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,יְהוָה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_109,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,אֱלֹהִים,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_110,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,מִן,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_111,Bereishis 2:9,וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה,הָאֲדָמָה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_112,Bereishis 2:9,כׇּל עֵץ,כׇּל,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_113,Bereishis 2:9,כׇּל עֵץ,עֵץ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_114,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,נֶחְמָד,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_115,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,לְמַרְאֶה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_116,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,וְטוֹב,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_117,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,לְמַאֲכָל,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
