source_candidate_file	source_candidate_id	ref	hebrew_token	category	compressed_review_group_id	recommended_group_decision
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_252	Bereishis 2:19	שְׁמוֹ	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_263	Bereishis 2:20	וּלְאָדָם	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_267	Bereishis 2:20	כְּנֶגְדּוֹ	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_270	Bereishis 2:21	אֱלֹהִים	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_277	Bereishis 2:21	מִצַּלְעֹתָיו	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_283	Bereishis 2:22	אֱלֹהִים	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_290	Bereishis 2:22	לְאִשָּׁה	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_298	Bereishis 2:23	עֶצֶם	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_299	Bereishis 2:23	מֵעֲצָמַי	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_301	Bereishis 2:23	מִבְּשָׂרִי	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_304	Bereishis 2:23	אִשָּׁה	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_305	Bereishis 2:23	כִּי	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_307	Bereishis 2:23	לֻקֳחָה	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_314	Bereishis 2:24	אָבִיו	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_316	Bereishis 2:24	אִמּוֹ	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_318	Bereishis 2:24	בְּאִשְׁתּוֹ	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_319	Bereishis 2:24	וְהָיוּ	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_323	Bereishis 2:25	שְׁנֵיהֶם	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_324	Bereishis 2:25	עֲרוּמִּים	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_326	Bereishis 2:25	וְאִשְׁתּוֹ	morphology_suffix_construct_follow_up	p2_comp_010	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_023	Bereishis 2:3	יוֹם	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_037	Bereishis 2:4	תוֹלְדוֹת	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_043	Bereishis 2:4	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_051	Bereishis 2:5	יִהְיֶה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_057	Bereishis 2:5	יִצְמָח	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_061	Bereishis 2:5	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_071	Bereishis 2:6	יַעֲלֶה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_080	Bereishis 2:7	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_096	Bereishis 2:8	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_106	Bereishis 2:8	יָצָר	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_108	Bereishis 2:9	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_127	Bereishis 2:10	יֹצֵא	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_133	Bereishis 2:10	יִפָּרֵד	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_180	Bereishis 2:15	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_190	Bereishis 2:16	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_199	Bereishis 2:16	תֹּאכֵל	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_205	Bereishis 2:17	תֹאכַל	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_212	Bereishis 2:17	תָּמוּת	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_214	Bereishis 2:18	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_226	Bereishis 2:19	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_242	Bereishis 2:19	יִּקְרָא	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_246	Bereishis 2:19	יִקְרָא	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_269	Bereishis 2:21	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_271	Bereishis 2:21	תַּרְדֵּמָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_280	Bereishis 2:21	תַּחְתֶּנָּה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_282	Bereishis 2:22	יְהוָה	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_303	Bereishis 2:23	יִקָּרֵא	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_311	Bereishis 2:24	יַעֲזָב	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_328	Bereishis 2:25	יִתְבֹּשָׁשׁוּ	morphology_verb_form_sensitive	p2_comp_011	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_001	Bereishis 2:1	וַיְכֻלּוּ	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_006	Bereishis 2:2	וַיְכַל	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_013	Bereishis 2:2	וַיִּשְׁבֹּת	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_020	Bereishis 2:3	וַיְבָרֶךְ	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_025	Bereishis 2:3	וַיְקַדֵּשׁ	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_079	Bereishis 2:7	וַיִּיצֶר	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_087	Bereishis 2:7	וַיִּפַּח	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_091	Bereishis 2:7	וַיְהִי	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_095	Bereishis 2:8	וַיִּטַּע	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_101	Bereishis 2:8	וַיָּשֶׂם	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_107	Bereishis 2:9	וַיַּצְמַח	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_179	Bereishis 2:15	וַיִּקַּח	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_184	Bereishis 2:15	וַיַּנִּחֵהוּ	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_189	Bereishis 2:16	וַיְצַו	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_213	Bereishis 2:18	וַיֹּאמֶר	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_225	Bereishis 2:19	וַיִּצֶר	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_237	Bereishis 2:19	וַיָּבֵא	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_253	Bereishis 2:20	וַיִּקְרָא	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_268	Bereishis 2:21	וַיַּפֵּל	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_274	Bereishis 2:21	וַיִּישָׁן	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_275	Bereishis 2:21	וַיִּקַּח	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_278	Bereishis 2:21	וַיִּסְגֹּר	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_281	Bereishis 2:22	וַיִּבֶן	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_291	Bereishis 2:22	וַיְבִאֶהָ	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_294	Bereishis 2:23	וַיֹּאמֶר	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/morphology_candidates/bereishis_perek_2_morphology_candidates.tsv	p2_morph_322	Bereishis 2:25	וַיִּהְיוּ	morphology_verb_form_sensitive	p2_comp_012	needs_follow_up
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_001	Bereishis 2:1	וַיְכֻלּוּ הַשָּׁמַיִם וְהָאָרֶץ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_002	Bereishis 2:1	וְכׇל צְבָאָם	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_003	Bereishis 2:2	וַיְכַל אֱלֹהִים בַּיּוֹם הַשְּׁבִיעִי מְלַאכְתּוֹ אֲשֶׁר עָשָׂה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_004	Bereishis 2:2	וַיִּשְׁבֹּת בַּיּוֹם הַשְּׁבִיעִי	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_005	Bereishis 2:2	מִכָּל מְלַאכְתּוֹ אֲשֶׁר עָשָׂה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_006	Bereishis 2:3	וַיְבָרֶךְ אֱלֹהִים אֶת יוֹם הַשְּׁבִיעִי וַיְקַדֵּשׁ אֹתוֹ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_007	Bereishis 2:3	כִּי בוֹ שָׁבַת	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_008	Bereishis 2:3	מִכָּל מְלַאכְתּוֹ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_009	Bereishis 2:3	אֲשֶׁר בָּרָא אֱלֹהִים לַעֲשׂוֹת	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_010	Bereishis 2:4	אֵלֶּה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_011	Bereishis 2:4	תוֹלְדוֹת	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_012	Bereishis 2:4	הַשָּׁמַיִם וְהָאָרֶץ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_013	Bereishis 2:4	בְּהִבָּרְאָם	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_014	Bereishis 2:4	בְּיוֹם עֲשׂוֹת יְהוָה אֱלֹהִים	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_015	Bereishis 2:4	אֶרֶץ וְשָׁמָיִם	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_016	Bereishis 2:5	וְכֹל שִׂיחַ הַשָּׂדֶה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_017	Bereishis 2:5	טֶרֶם יִהְיֶה בָאָרֶץ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_018	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_019	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_020	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_021	Bereishis 2:6	וְאֵד יַעֲלֶה מִן הָאָרֶץ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_022	Bereishis 2:6	וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_023	Bereishis 2:7	וַיִּיצֶר יְהוָה אֱלֹהִים אֶת הָאָדָם	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_024	Bereishis 2:7	עָפָר מִן הָאֲדָמָה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_025	Bereishis 2:7	וַיִּפַּח בְּאַפָּיו נִשְׁמַת חַיִּים	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_026	Bereishis 2:7	וַיְהִי הָאָדָם לְנֶפֶשׁ חַיָּה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_027	Bereishis 2:8	וַיִּטַּע יְהוָה אֱלֹהִים	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_028	Bereishis 2:8	גַּן בְּעֵדֶן מִקֶּדֶם	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_029	Bereishis 2:8	וַיָּשֶׂם שָׁם	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_030	Bereishis 2:8	אֶת הָאָדָם אֲשֶׁר יָצָר	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_031	Bereishis 2:9	וַיַּצְמַח יְהוָה אֱלֹהִים מִן הָאֲדָמָה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_032	Bereishis 2:9	כׇּל עֵץ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_033	Bereishis 2:9	נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_034	Bereishis 2:9	וְעֵץ הַחַיִּים	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_035	Bereishis 2:9	בְּתוֹךְ הַגָּן	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_036	Bereishis 2:9	וְעֵץ הַדַּעַת טוֹב וָרָע	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_037	Bereishis 2:10	וְנָהָר יֹצֵא מֵעֵדֶן	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_038	Bereishis 2:10	לְהַשְׁקוֹת אֶת הַגָּן	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_039	Bereishis 2:10	וּמִשָּׁם יִפָּרֵד	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_040	Bereishis 2:10	וְהָיָה לְאַרְבָּעָה רָאשִׁים	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_041	Bereishis 2:11	שֵׁם הָאֶחָד פִּישׁוֹן	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_042	Bereishis 2:11	הוּא הַסֹּבֵב	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_043	Bereishis 2:11	אֵת כָּל אֶרֶץ הַחֲוִילָה	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_044	Bereishis 2:11	אֲשֶׁר שָׁם הַזָּהָב	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_045	Bereishis 2:12	וּזֲהַב הָאָרֶץ הַהִוא טוֹב	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_046	Bereishis 2:12	שָׁם הַבְּדֹלַח וְאֶבֶן הַשֹּׁהַם	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_047	Bereishis 2:13	וְשֵׁם הַנָּהָר הַשֵּׁנִי גִּיחוֹן	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_048	Bereishis 2:13	הוּא הַסּוֹבֵב	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_049	Bereishis 2:13	אֵת כָּל אֶרֶץ כּוּשׁ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_050	Bereishis 2:14	וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_051	Bereishis 2:14	הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_052	Bereishis 2:14	וְהַנָּהָר הָרְבִיעִי הוּא פְרָת	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_053	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_054	Bereishis 2:15	וַיַּנִּחֵהוּ בְגַן עֵדֶן	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_055	Bereishis 2:15	לְעָבְדָהּ וּלְשָׁמְרָהּ	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_056	Bereishis 2:16	וַיְצַו יְהוָה אֱלֹהִים	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_057	Bereishis 2:16	עַל הָאָדָם לֵאמֹר	phrase_level_standards_source_only	p2_comp_013	source_only
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_standards_candidates.tsv	p2_std_058	Bereishis 2:16	מִכֹּל עֵץ הַגָּן	phrase_level_standards_source_only	p2_comp_013	source_only
