source_candidate_file	source_candidate_id	ref	hebrew_token	category	clean_review_group_id	recommended_yossi_decision
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_039	Bereishis 2:4	וְהָאָרֶץ	token_split_clean_noun_standards	p2_comp_021	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_045	Bereishis 2:4	אֶרֶץ	token_split_clean_noun_standards	p2_comp_021	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_064	Bereishis 2:5	הָאָרֶץ	token_split_clean_noun_standards	p2_comp_021	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_073	Bereishis 2:6	הָאָרֶץ	token_split_clean_noun_standards	p2_comp_021	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_144	Bereishis 2:11	אֶרֶץ	token_split_clean_noun_standards	p2_comp_021	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_150	Bereishis 2:12	הָאָרֶץ	token_split_clean_noun_standards	p2_comp_021	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_165	Bereishis 2:13	אֶרֶץ	token_split_clean_noun_standards	p2_comp_021	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_304	Bereishis 2:23	אִשָּׁה	token_split_clean_noun_standards	p2_comp_022	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_154	Bereishis 2:12	הַבְּדֹלַח	token_split_clean_noun_standards	p2_comp_023	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_279	Bereishis 2:21	בָּשָׂר	token_split_clean_noun_standards	p2_comp_024	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_300	Bereishis 2:23	וּבָשָׂר	token_split_clean_noun_standards	p2_comp_024	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_098	Bereishis 2:8	גַּן	token_split_clean_noun_standards	p2_comp_025	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_121	Bereishis 2:9	הַגָּן	token_split_clean_noun_standards	p2_comp_025	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_131	Bereishis 2:10	הַגָּן	token_split_clean_noun_standards	p2_comp_025	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_197	Bereishis 2:16	הַגָּן	token_split_clean_noun_standards	p2_comp_025	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_148	Bereishis 2:11	הַזָּהָב	token_split_clean_noun_standards	p2_comp_026	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_149	Bereishis 2:12	וּזֲהַב	token_split_clean_noun_standards	p2_comp_026	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_094	Bereishis 2:7	חַיָּה	token_split_clean_noun_standards	p2_comp_027	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_250	Bereishis 2:19	חַיָּה	token_split_clean_noun_standards	p2_comp_027	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_090	Bereishis 2:7	חַיִּים	token_split_clean_noun_standards	p2_comp_028	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_119	Bereishis 2:9	הַחַיִּים	token_split_clean_noun_standards	p2_comp_028	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_116	Bereishis 2:9	וְטוֹב	token_split_clean_noun_standards	p2_comp_029	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_124	Bereishis 2:9	טוֹב	token_split_clean_noun_standards	p2_comp_029	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_152	Bereishis 2:12	טוֹב	token_split_clean_noun_standards	p2_comp_029	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_202	Bereishis 2:17	טוֹב	token_split_clean_noun_standards	p2_comp_029	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_217	Bereishis 2:18	טוֹב	token_split_clean_noun_standards	p2_comp_029	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_211	Bereishis 2:17	מוֹת	token_split_clean_noun_standards	p2_comp_030	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_010	Bereishis 2:2	מְלַאכְתּוֹ	token_split_clean_noun_standards	p2_comp_031	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_017	Bereishis 2:2	מְלַאכְתּוֹ	token_split_clean_noun_standards	p2_comp_031	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_031	Bereishis 2:3	מְלַאכְתּוֹ	token_split_clean_noun_standards	p2_comp_031	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_126	Bereishis 2:10	וְנָהָר	token_split_clean_noun_standards	p2_comp_032	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_158	Bereishis 2:13	הַנָּהָר	token_split_clean_noun_standards	p2_comp_032	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_168	Bereishis 2:14	הַנָּהָר	token_split_clean_noun_standards	p2_comp_032	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_175	Bereishis 2:14	וְהַנָּהָר	token_split_clean_noun_standards	p2_comp_032	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_249	Bereishis 2:19	נֶפֶשׁ	token_split_clean_noun_standards	p2_comp_033	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_186	Bereishis 2:15	עֵדֶן	token_split_clean_noun_standards	p2_comp_034	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_223	Bereishis 2:18	עֵזֶר	token_split_clean_noun_standards	p2_comp_035	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_266	Bereishis 2:20	עֵזֶר	token_split_clean_noun_standards	p2_comp_035	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_113	Bereishis 2:9	עֵץ	token_split_clean_noun_standards	p2_comp_036	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_118	Bereishis 2:9	וְעֵץ	token_split_clean_noun_standards	p2_comp_036	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_122	Bereishis 2:9	וְעֵץ	token_split_clean_noun_standards	p2_comp_036	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_196	Bereishis 2:16	עֵץ	token_split_clean_noun_standards	p2_comp_036	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_054	Bereishis 2:5	עֵשֶׂב	token_split_clean_noun_standards	p2_comp_037	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_005	Bereishis 2:1	צְבָאָם	token_split_clean_noun_standards	p2_comp_038	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_285	Bereishis 2:22	הַצֵּלָע	token_split_clean_noun_standards	p2_comp_039	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_125	Bereishis 2:9	וָרָע	token_split_clean_noun_standards	p2_comp_040	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_203	Bereishis 2:17	וָרָע	token_split_clean_noun_standards	p2_comp_040	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_009	Bereishis 2:2	הַשְּׁבִיעִי	token_split_clean_noun_standards	p2_comp_041	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_015	Bereishis 2:2	הַשְּׁבִיעִי	token_split_clean_noun_standards	p2_comp_041	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_024	Bereishis 2:3	הַשְּׁבִיעִי	token_split_clean_noun_standards	p2_comp_041	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_049	Bereishis 2:5	הַשָּׂדֶה	token_split_clean_noun_standards	p2_comp_042	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_055	Bereishis 2:5	הַשָּׂדֶה	token_split_clean_noun_standards	p2_comp_042	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_232	Bereishis 2:19	הַשָּׂדֶה	token_split_clean_noun_standards	p2_comp_042	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_262	Bereishis 2:20	הַשָּׂדֶה	token_split_clean_noun_standards	p2_comp_042	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_102	Bereishis 2:8	שָׁם	token_split_clean_noun_standards	p2_comp_043	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_137	Bereishis 2:11	שֵׁם	token_split_clean_noun_standards	p2_comp_043	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_147	Bereishis 2:11	שָׁם	token_split_clean_noun_standards	p2_comp_043	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_153	Bereishis 2:12	שָׁם	token_split_clean_noun_standards	p2_comp_043	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_157	Bereishis 2:13	וְשֵׁם	token_split_clean_noun_standards	p2_comp_043	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_167	Bereishis 2:14	וְשֵׁם	token_split_clean_noun_standards	p2_comp_043	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_002	Bereishis 2:1	הַשָּׁמַיִם	token_split_clean_noun_standards	p2_comp_044	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_038	Bereishis 2:4	הַשָּׁמַיִם	token_split_clean_noun_standards	p2_comp_044	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_046	Bereishis 2:4	וְשָׁמָיִם	token_split_clean_noun_standards	p2_comp_044	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_236	Bereishis 2:19	הַשָּׁמַיִם	token_split_clean_noun_standards	p2_comp_044	verified
data/source_skill_enrichment/standards_candidates/bereishis_perek_2_token_split_standards_candidates.tsv	p2_tstd_259	Bereishis 2:20	הַשָּׁמַיִם	token_split_clean_noun_standards	p2_comp_044	verified
